text,level,tag,url
 由子序列构造的最长回文串的长度,2,"dynamic-programming, string",https://leetcode.cn/problems/maximize-palindrome-length-from-subsequences/description
 从第一个节点出发到最后一个节点的受限路径数,1,"dynamic-programming, graph, heap-priority-queue, shortest-path, topological-sort",https://leetcode.cn/problems/number-of-restricted-paths-from-first-to-last-node/description
 跳跃游戏 VII,1,"dynamic-programming, prefix-sum, sliding-window, string",https://leetcode.cn/problems/jump-game-vii/description
 鸡蛋掉落-两枚鸡蛋,1,"dynamic-programming, math",https://leetcode.cn/problems/egg-drop-with-2-eggs-and-n-floors/description
 使二进制字符串字符交替的最少反转次数,1,"dynamic-programming, greedy, sliding-window, string",https://leetcode.cn/problems/minimum-number-of-flips-to-make-the-binary-string-alternating/description
 反转表达式值的最少操作次数,2,"dynamic-programming, math, stack, string",https://leetcode.cn/problems/minimum-cost-to-change-the-final-value-of-expression/description
 最佳运动员的比拼回合,2,"dynamic-programming, memoization",https://leetcode.cn/problems/the-earliest-and-latest-rounds-where-players-compete/description
 用三种不同颜色为网格涂色,2,dynamic-programming,https://leetcode.cn/problems/painting-a-grid-with-three-different-colors/description
 到达目的地的方案数,1,"dynamic-programming, graph, shortest-path, topological-sort",https://leetcode.cn/problems/number-of-ways-to-arrive-at-destination/description
 划分数字的方案数,2,"dynamic-programming, string, suffix-array",https://leetcode.cn/problems/number-of-ways-to-separate-numbers/description
 不同的好子序列数目,2,"dynamic-programming, string",https://leetcode.cn/problems/number-of-unique-good-subsequences/description
 同源字符串检测,2,"dynamic-programming, string",https://leetcode.cn/problems/check-if-an-original-string-exists-given-two-encoded-strings/description
 喂食仓鼠的最小食物桶数,1,"dynamic-programming, greedy, string",https://leetcode.cn/problems/minimum-number-of-food-buckets-to-feed-the-hamsters/description
 分隔长廊的方案数,2,"dynamic-programming, math, string",https://leetcode.cn/problems/number-of-ways-to-divide-a-long-corridor/description
 移除所有载有违禁货物车厢所需的最少时间,2,"dynamic-programming, string",https://leetcode.cn/problems/minimum-time-to-remove-all-cars-containing-illegal-goods/description
 建造纸牌屋的方法数,1,"dynamic-programming, math",https://leetcode.cn/problems/number-of-ways-to-build-house-of-cards/description
 用地毯覆盖后的最少白色砖块,2,"dynamic-programming, prefix-sum, string",https://leetcode.cn/problems/minimum-white-tiles-after-covering-with-carpets/description
 选择建筑的方案数,1,"dynamic-programming, prefix-sum, string",https://leetcode.cn/problems/number-of-ways-to-select-buildings/description
 字符串的总引力,2,"dynamic-programming, hash-table, string",https://leetcode.cn/problems/total-appeal-of-a-string/description
 数组变为有序的最小操作次数,2,"dynamic-programming, greedy",https://leetcode.cn/problems/make-array-non-decreasing-or-non-increasing/description
 统计打字方案数,1,"dynamic-programming, hash-table, math, string",https://leetcode.cn/problems/count-number-of-texts/description
 个位数字为 K 的整数之和,1,"dynamic-programming, enumeration, greedy, math",https://leetcode.cn/problems/sum-of-numbers-with-units-digit-k/description
 小于等于 K 的最长二进制子序列,1,"dynamic-programming, greedy, memoization, string",https://leetcode.cn/problems/longest-binary-subsequence-less-than-or-equal-to-k/description
 不同骰子序列的数目,2,"dynamic-programming, memoization",https://leetcode.cn/problems/number-of-distinct-roll-sequences/description
 统计放置房子的方式数,1,dynamic-programming,https://leetcode.cn/problems/count-number-of-ways-to-place-houses/description
 知道秘密的人数,1,"dynamic-programming, queue, simulation",https://leetcode.cn/problems/number-of-people-aware-of-a-secret/description
 最长理想子序列,1,"dynamic-programming, hash-table, string",https://leetcode.cn/problems/longest-ideal-subsequence/description
 统计特殊整数,2,"dynamic-programming, math",https://leetcode.cn/problems/count-special-integers/description
 二进制字符串重新安排顺序需要的时间,1,"dynamic-programming, simulation, string",https://leetcode.cn/problems/time-needed-to-rearrange-a-binary-string/description
 对字母串可执行的最大删除数,2,"dynamic-programming, hash-function, rolling-hash, string-matching, string",https://leetcode.cn/problems/maximum-deletions-on-a-string/description
 统计构造好字符串的方案数,1,dynamic-programming,https://leetcode.cn/problems/count-ways-to-build-good-strings/description
 不重叠回文子字符串的最大数目,2,"dynamic-programming, greedy, string, two-pointers",https://leetcode.cn/problems/maximum-number-of-non-overlapping-palindrome-substrings/description
 完美分割的方案数,2,"dynamic-programming, string",https://leetcode.cn/problems/number-of-beautiful-partitions/description
 统计回文子序列数目,2,"dynamic-programming, string",https://leetcode.cn/problems/count-palindromic-subsequences/description
 将字符串分割成值不超过 K 的子字符串,1,"dynamic-programming, greedy, string",https://leetcode.cn/problems/partition-string-into-substrings-with-values-at-most-k/description
 好二进制字符串的数量,1,dynamic-programming,https://leetcode.cn/problems/number-of-good-binary-strings/description
 构造有效字符串的最少插入数,1,"dynamic-programming, greedy, stack, string",https://leetcode.cn/problems/minimum-additions-to-make-valid-string/description
 使所有字符相等的最小成本,1,"dynamic-programming, greedy, string",https://leetcode.cn/problems/minimum-cost-to-make-all-characters-equal/description
 统计整数数目,2,"dynamic-programming, math, string",https://leetcode.cn/problems/count-of-integers/description
 将一个数字表示成幂的和的方案数,1,dynamic-programming,https://leetcode.cn/problems/ways-to-express-an-integer-as-sum-of-powers/description
 统计范围内的步进数字数目,2,"dynamic-programming, string",https://leetcode.cn/problems/count-stepping-numbers-in-range/description
 范围中美丽整数的数目,2,"dynamic-programming, math",https://leetcode.cn/problems/number-of-beautiful-integers-in-the-range/description
 字符串转换,2,"dynamic-programming, math, string-matching, string",https://leetcode.cn/problems/string-transformation/description
 有向图访问计数,2,"dynamic-programming, graph, memoization",https://leetcode.cn/problems/count-visited-nodes-in-a-directed-graph/description
 执行操作使两个字符串相等,1,"dynamic-programming, string",https://leetcode.cn/problems/apply-operations-to-make-two-strings-equal/description
 得到 K 个半回文串的最少修改次数,2,"dynamic-programming, string, two-pointers",https://leetcode.cn/problems/minimum-changes-to-make-k-semi-palindromes/description
 消除相邻近似相等字符,1,"dynamic-programming, greedy, string",https://leetcode.cn/problems/remove-adjacent-almost-equal-characters/description
 最贵的无法购买的商品,1,"dynamic-programming, math, number-theory",https://leetcode.cn/problems/most-expensive-item-that-can-not-be-bought/description
 统计强大整数的数目,2,"dynamic-programming, math, string",https://leetcode.cn/problems/count-the-number-of-powerful-integers/description
 统计各位数字都不同的数字个数 II,0,"dynamic-programming, hash-table, math",https://leetcode.cn/problems/count-numbers-with-unique-digits-ii/description
 找出所有稳定的二进制数组 I,1,"dynamic-programming, prefix-sum",https://leetcode.cn/problems/find-all-possible-stable-binary-arrays-i/description
 找出所有稳定的二进制数组 II,2,"dynamic-programming, prefix-sum",https://leetcode.cn/problems/find-all-possible-stable-binary-arrays-ii/description
 找出最大的 N 位 K 回文数,2,"dynamic-programming, greedy, math, number-theory, string",https://leetcode.cn/problems/find-the-largest-palindrome-divisible-by-k/description
 字典序最小的合法序列,1,"dynamic-programming, greedy, string, two-pointers",https://leetcode.cn/problems/find-the-lexicographically-smallest-valid-sequence/description
 统计能获胜的出招序列数,2,"dynamic-programming, string",https://leetcode.cn/problems/count-the-number-of-winning-sequences/description
 找到初始输入字符串 II,2,"dynamic-programming, prefix-sum, string",https://leetcode.cn/problems/find-the-original-typed-string-ii/description
 查找 K 偶数数组的数量,1,dynamic-programming,https://leetcode.cn/problems/find-the-number-of-k-even-arrays/description
LCP  秋叶收藏集,1,"dynamic-programming, string",https://leetcode.cn/problems/UlBDOe/description
LCR  回文子串,1,"dynamic-programming, string",https://leetcode.cn/problems/a7VOhD/description
LCR  将字符串翻转到单调递增,1,"dynamic-programming, string",https://leetcode.cn/problems/cyJERH/description
LCR  分割回文串 II,2,"dynamic-programming, string",https://leetcode.cn/problems/omKAoA/description
LCR  最长公共子序列,1,"dynamic-programming, string",https://leetcode.cn/problems/qJnOS7/description
LCR  交错字符串,1,"dynamic-programming, string",https://leetcode.cn/problems/IY6buf/description
LCR  不同的子序列,2,"dynamic-programming, string",https://leetcode.cn/problems/21dk04/description
LCR  斐波那契数,0,"dynamic-programming, math, memoization",https://leetcode.cn/problems/fei-bo-na-qi-shu-lie-lcof/description
LCR  跳跃训练,0,"dynamic-programming, math, memoization",https://leetcode.cn/problems/qing-wa-tiao-tai-jie-wen-ti-lcof/description
LCR  砍竹子 I,1,"dynamic-programming, math",https://leetcode.cn/problems/jian-sheng-zi-lcof/description
LCR  砍竹子 II,1,"dynamic-programming, math",https://leetcode.cn/problems/jian-sheng-zi-ii-lcof/description
LCR  模糊搜索验证,2,"dynamic-programming, recursion, string",https://leetcode.cn/problems/zheng-ze-biao-da-shi-pi-pei-lcof/description
LCR  数字 1 的个数,2,"dynamic-programming, math, recursion",https://leetcode.cn/problems/1nzheng-shu-zhong-1chu-xian-de-ci-shu-lcof/description
LCR  解密数字,1,"dynamic-programming, string",https://leetcode.cn/problems/ba-shu-zi-fan-yi-cheng-zi-fu-chuan-lcof/description
LCR  丑数,1,"dynamic-programming, hash-table, heap-priority-queue, math",https://leetcode.cn/problems/chou-shu-lcof/description
LCR  统计结果概率,1,"dynamic-programming, math, probability-and-statistics",https://leetcode.cn/problems/nge-tou-zi-de-dian-shu-lcof/description
LCS  下载插件,0,"dynamic-programming, greedy, math",https://leetcode.cn/problems/Ju9Xwi/description
面试题  三步问题,0,"dynamic-programming, math, memoization",https://leetcode.cn/problems/three-steps-problem-lcci/description
面试题  布尔运算,1,"dynamic-programming, memoization, string",https://leetcode.cn/problems/boolean-evaluation-lcci/description
面试题  2出现的次数,2,"dynamic-programming, math, recursion",https://leetcode.cn/problems/number-of-2s-in-range-lcci/description
面试题  第 k 个数,1,"dynamic-programming, hash-table, heap-priority-queue, math",https://leetcode.cn/problems/get-kth-magic-number-lcci/description
 最大回文数乘积,2,"enumeration, math",https://leetcode.cn/problems/largest-palindrome-product/description
 相似 RGB 颜色,0,"enumeration, math, string",https://leetcode.cn/problems/similar-rgb-color/description
 连续整数求和,2,"enumeration, math",https://leetcode.cn/problems/consecutive-numbers-sum/description
 超级回文数,2,"enumeration, math",https://leetcode.cn/problems/super-palindromes/description
 强整数,1,"enumeration, hash-table, math",https://leetcode.cn/problems/powerful-integers/description
 顺次数,1,enumeration,https://leetcode.cn/problems/sequential-digits/description
 统计平方和三元组的数目,0,"enumeration, math",https://leetcode.cn/problems/count-square-sum-triples/description
 三除数,0,"enumeration, math, number-theory",https://leetcode.cn/problems/three-divisors/description
 最小的仅由两个数组成的倍数,1,"enumeration, math",https://leetcode.cn/problems/smallest-greater-multiple-made-of-two-digits/description
 k 镜像数字的和,2,"enumeration, math",https://leetcode.cn/problems/sum-of-k-mirror-numbers/description
 设置时间的最少代价,1,"enumeration, math",https://leetcode.cn/problems/minimum-cost-to-set-cooking-time/description
 向表达式添加括号后的最小结果,1,"enumeration, string",https://leetcode.cn/problems/minimize-result-by-adding-parentheses-to-expression/description
 买钢笔和铅笔的方案数,1,"enumeration, math",https://leetcode.cn/problems/number-of-ways-to-buy-pens-and-pencils/description
 移除指定数字得到的最大结果,0,"enumeration, greedy, string",https://leetcode.cn/problems/remove-digit-from-number-to-maximize-result/description
 兼具大小写的最好英文字母,0,"enumeration, hash-table, string",https://leetcode.cn/problems/greatest-english-letter-in-upper-and-lower-case/description
 最近的公平整数,1,"enumeration, math",https://leetcode.cn/problems/closest-fair-integer/description
 公因子的数目,0,"enumeration, math, number-theory",https://leetcode.cn/problems/number-of-common-factors/description
 有效时间的数目,0,"enumeration, string",https://leetcode.cn/problems/number-of-valid-clock-times/description
 反转之后的数字和,1,"enumeration, math",https://leetcode.cn/problems/sum-of-number-and-its-reverse/description
 包含三个字符串的最短字符串,1,"enumeration, greedy, string",https://leetcode.cn/problems/shortest-string-that-contains-three-strings/description
 统计对称整数的数目,0,"enumeration, math",https://leetcode.cn/problems/count-symmetric-integers/description
 生成特殊数字的最少操作,1,"enumeration, greedy, math, string",https://leetcode.cn/problems/minimum-operations-to-make-a-special-number/description
 统计美丽子字符串 I,1,"enumeration, hash-table, math, number-theory, prefix-sum, string",https://leetcode.cn/problems/count-beautiful-substrings-i/description
 执行操作使数据元素之和大于等于 K,1,"enumeration, greedy, math",https://leetcode.cn/problems/apply-operations-to-make-sum-of-array-greater-than-or-equal-to-k/description
 替换字符可以得到的最晚时间,0,"enumeration, string",https://leetcode.cn/problems/latest-time-you-can-obtain-after-replacing-characters/description
 统计 1 显著的字符串的数量,1,"enumeration, sliding-window, string",https://leetcode.cn/problems/count-the-number-of-substrings-with-dominant-ones/description
 最小可整除数位乘积 I,0,"enumeration, math",https://leetcode.cn/problems/smallest-divisible-digit-product-i/description
LCR  文件组合,0,"enumeration, math, two-pointers",https://leetcode.cn/problems/he-wei-sde-lian-xu-zheng-shu-xu-lie-lcof/description
 求和游戏,1,"game-theory, greedy, math, string",https://leetcode.cn/problems/sum-game/description
 如果相邻两个颜色均相同则删除当前颜色,1,"game-theory, greedy, math, string",https://leetcode.cn/problems/remove-colored-pieces-if-both-neighbors-are-the-same-color/description
 求出硬币游戏的赢家,0,"game-theory, math, simulation",https://leetcode.cn/problems/find-the-winning-player-in-coin-game/description
 在圆内随机生成点,1,"geometry, math, randomized, rejection-sampling",https://leetcode.cn/problems/generate-random-point-in-a-circle/description
 有效的正方形,1,"geometry, math",https://leetcode.cn/problems/valid-square/description
 矩形重叠,0,"geometry, math",https://leetcode.cn/problems/rectangle-overlap/description
 镜面反射,1,"geometry, math, number-theory",https://leetcode.cn/problems/mirror-reflection/description
 圆和矩形是否有重叠,1,"geometry, math",https://leetcode.cn/problems/circle-and-rectangle-overlapping/description
 分割圆的最少切割次数,0,"geometry, math",https://leetcode.cn/problems/minimum-cuts-to-divide-a-circle/description
LCP  游乐园的游览计划,2,"geometry, graph, math",https://leetcode.cn/problems/you-le-yuan-de-you-lan-ji-hua/description
面试题  交点,2,"geometry, math",https://leetcode.cn/problems/intersection-lcci/description
面试题  平分正方形,1,"geometry, math",https://leetcode.cn/problems/bisect-squares-lcci/description
 搜寻名人,1,"graph, interactive, two-pointers",https://leetcode.cn/problems/find-the-celebrity/description
 细分图中的可到达节点,2,"graph, heap-priority-queue, shortest-path",https://leetcode.cn/problems/reachable-nodes-in-subdivided-graph/description
 从始点到终点的所有路径,1,"graph, topological-sort",https://leetcode.cn/problems/all-paths-from-source-lead-to-destination/description
 最低成本连通所有城市,1,"graph, heap-priority-queue, minimum-spanning-tree, union-find",https://leetcode.cn/problems/connecting-cities-with-minimum-cost/description
 并行课程,1,"graph, topological-sort",https://leetcode.cn/problems/parallel-courses/description
 水资源分配优化,2,"graph, heap-priority-queue, minimum-spanning-tree, union-find",https://leetcode.cn/problems/optimize-water-distribution-in-a-village/description
 找到最小生成树里的关键边和伪关键边,2,"graph, minimum-spanning-tree, sorting, strongly-connected-component, union-find",https://leetcode.cn/problems/find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree/description
 可以到达所有点的最少点数目,1,graph,https://leetcode.cn/problems/minimum-number-of-vertices-to-reach-all-nodes/description
 保证图可完全遍历,2,"graph, union-find",https://leetcode.cn/problems/remove-max-number-of-edges-to-keep-graph-fully-traversable/description
 最大网络秩,1,graph,https://leetcode.cn/problems/maximal-network-rank/description
 重构一棵树的方案数,2,"graph, tree",https://leetcode.cn/problems/number-of-ways-to-reconstruct-a-tree/description
 检查边长度限制的路径是否存在 II,2,"graph, minimum-spanning-tree, union-find",https://leetcode.cn/problems/checking-existence-of-edge-length-limited-paths-ii/description
 一个图中连通三元组的最小度数,2,graph,https://leetcode.cn/problems/minimum-degree-of-a-connected-trio-in-a-graph/description
 找出星型图的中心节点,0,graph,https://leetcode.cn/problems/find-center-of-star-graph/description
 处理含限制条件的好友请求,2,"graph, union-find",https://leetcode.cn/problems/process-restricted-friend-requests/description
 殊途同归,1,graph,https://leetcode.cn/problems/paths-in-maze-that-lead-to-same-room/description
 前往目标城市的最小费用,1,"graph, heap-priority-queue, shortest-path",https://leetcode.cn/problems/minimum-cost-to-reach-city-with-discounts/description
 得到要求路径的最小带权子图,2,"graph, shortest-path",https://leetcode.cn/problems/minimum-weighted-subgraph-with-the-required-paths/description
 道路的最大总重要性,1,"graph, greedy, heap-priority-queue, sorting",https://leetcode.cn/problems/maximum-total-importance-of-roads/description
 边积分最高的节点,1,"graph, hash-table",https://leetcode.cn/problems/node-with-highest-edge-score/description
 添加边使所有节点度数都为偶数,2,"graph, hash-table",https://leetcode.cn/problems/add-edges-to-make-degrees-of-all-nodes-even/description
 修改图中的边权,2,"graph, heap-priority-queue, shortest-path",https://leetcode.cn/problems/modify-graph-edge-weights/description
 找到 K 次跨越的最短路径,2,"graph, heap-priority-queue, shortest-path",https://leetcode.cn/problems/find-shortest-path-with-k-hops/description
 找到冠军 II,1,graph,https://leetcode.cn/problems/find-champion-ii/description
 按距离统计房屋对数目 II,2,"graph, prefix-sum",https://leetcode.cn/problems/count-the-number-of-houses-at-a-certain-distance-ii/description
LCP  电动车游城市,2,"graph, heap-priority-queue, shortest-path",https://leetcode.cn/problems/DFPeFJ/description
LCP  交通枢纽,1,graph,https://leetcode.cn/problems/D9PW8w/description
 去除重复字母,1,"greedy, monotonic-stack, stack, string",https://leetcode.cn/problems/remove-duplicate-letters/description
 移掉 K 位数字,1,"greedy, monotonic-stack, stack, string",https://leetcode.cn/problems/remove-k-digits/description
 最长回文串,0,"greedy, hash-table, string",https://leetcode.cn/problems/longest-palindrome/description
 强密码检验器,2,"greedy, heap-priority-queue, string",https://leetcode.cn/problems/strong-password-checker/description
 最小因式分解,1,"greedy, math",https://leetcode.cn/problems/minimum-factorization/description
 Dota2 参议院,1,"greedy, queue, string",https://leetcode.cn/problems/dota2-senate/description
 最大交换,1,"greedy, math",https://leetcode.cn/problems/maximum-swap/description
 验证回文串 II,0,"greedy, string, two-pointers",https://leetcode.cn/problems/valid-palindrome-ii/description
 单调递增的数字,1,"greedy, math",https://leetcode.cn/problems/monotone-increasing-digits/description
 划分字母区间,1,"greedy, hash-table, string, two-pointers",https://leetcode.cn/problems/partition-labels/description
 使括号有效的最少添加,1,"greedy, stack, string",https://leetcode.cn/problems/minimum-add-to-make-parentheses-valid/description
 戳印序列,2,"greedy, queue, stack, string",https://leetcode.cn/problems/stamping-the-sequence/description
 不含 AAA 或 BBB 的字符串,1,"greedy, string",https://leetcode.cn/problems/string-without-aaa-or-bbb/description
 坏了的计算器,1,"greedy, math",https://leetcode.cn/problems/broken-calculator/description
 不同字符的最小子序列,1,"greedy, monotonic-stack, stack, string",https://leetcode.cn/problems/smallest-subsequence-of-distinct-characters/description
 矩阵中 1 的最大数量,2,"greedy, heap-priority-queue",https://leetcode.cn/problems/maximum-number-of-ones/description
 交换字符使得字符串相同,1,"greedy, math, string",https://leetcode.cn/problems/minimum-swaps-to-make-strings-equal/description
 6 和 9 组成的最大数字,0,"greedy, math",https://leetcode.cn/problems/maximum-69-number/description
 破坏回文串,1,"greedy, string",https://leetcode.cn/problems/break-a-palindrome/description
 最长快乐字符串,1,"greedy, heap-priority-queue, string",https://leetcode.cn/problems/longest-happy-string/description
 和为 K 的最少斐波那契数字数目,1,"greedy, math",https://leetcode.cn/problems/find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k/description
 改变一个整数能得到的最大差值,1,"greedy, math",https://leetcode.cn/problems/max-difference-you-can-get-from-changing-an-integer/description
 检查一个字符串是否可以打破另一个字符串,1,"greedy, sorting, string",https://leetcode.cn/problems/check-if-a-string-can-break-another-string/description
 最多的不重叠子字符串,2,"greedy, string",https://leetcode.cn/problems/maximum-number-of-non-overlapping-substrings/description
 最少的后缀翻转次数,1,"greedy, string",https://leetcode.cn/problems/minimum-suffix-flips/description
 平衡括号字符串的最少插入次数,1,"greedy, stack, string",https://leetcode.cn/problems/minimum-insertions-to-balance-a-parentheses-string/description
 检查字符串是否可以通过排序子字符串得到另一个字符串,2,"greedy, sorting, string",https://leetcode.cn/problems/check-if-string-is-transformable-with-substring-sort-operations/description
 字符频次唯一的最小删除次数,1,"greedy, hash-table, sorting, string",https://leetcode.cn/problems/minimum-deletions-to-make-character-frequencies-unique/description
 具有给定数值的最小字符串,1,"greedy, string",https://leetcode.cn/problems/smallest-string-with-a-given-numeric-value/description
 十-二进制数的最少数目,1,"greedy, string",https://leetcode.cn/problems/partitioning-into-minimum-number-of-deci-binary-numbers/description
 修改后的最大二进制字符串,1,"greedy, string",https://leetcode.cn/problems/maximum-binary-string-after-change/description
 删除子字符串的最大得分,1,"greedy, stack, string",https://leetcode.cn/problems/maximum-score-from-removing-substrings/description
 替换隐藏数字得到的最晚时间,0,"greedy, string",https://leetcode.cn/problems/latest-time-by-replacing-hidden-digits/description
 移除石子的最大得分,1,"greedy, heap-priority-queue, math",https://leetcode.cn/problems/maximum-score-from-removing-stones/description
 构造字典序最大的合并字符串,1,"greedy, string, two-pointers",https://leetcode.cn/problems/largest-merge-of-two-strings/description
 统计距离最小的子串对个数,1,"greedy, hash-table, string",https://leetcode.cn/problems/count-pairs-of-equal-substrings-with-minimum-difference/description
 邻位交换的最小次数,1,"greedy, string, two-pointers",https://leetcode.cn/problems/minimum-adjacent-swaps-to-reach-the-kth-smallest-number/description
 构成交替字符串需要的最小交换次数,1,"greedy, string",https://leetcode.cn/problems/minimum-number-of-swaps-to-make-the-binary-string-alternating/description
 插入后的最大值,1,"greedy, string",https://leetcode.cn/problems/maximum-value-after-insertion/description
 字符串中的最大奇数,0,"greedy, math, string",https://leetcode.cn/problems/largest-odd-number-in-string/description
 使字符串平衡的最小交换次数,1,"greedy, stack, string, two-pointers",https://leetcode.cn/problems/minimum-number-of-swaps-to-make-the-string-balanced/description
 数组元素的最小非零乘积,1,"greedy, math, recursion",https://leetcode.cn/problems/minimum-non-zero-product-of-the-array-elements/description
 使用特殊打字机键入单词的最少时间,0,"greedy, string",https://leetcode.cn/problems/minimum-time-to-type-word-using-special-typewriter/description
 转换字符串的最少操作次数,0,"greedy, string",https://leetcode.cn/problems/minimum-moves-to-convert-string/description
 含特定字母的最小子序列,2,"greedy, monotonic-stack, stack, string",https://leetcode.cn/problems/smallest-k-length-subsequence-with-occurrences-of-a-letter/description
 判断一个括号字符串是否有效,1,"greedy, stack, string",https://leetcode.cn/problems/check-if-a-parentheses-string-can-be-valid/description
 得到目标值的最少行动次数,1,"greedy, math",https://leetcode.cn/problems/minimum-moves-to-reach-target-score/description
 拆分数位后四位数字的最小和,0,"greedy, math, sorting",https://leetcode.cn/problems/minimum-sum-of-four-digit-number-after-splitting-digits/description
 字符串中最多数目的子序列,1,"greedy, prefix-sum, string",https://leetcode.cn/problems/maximize-number-of-subsequences-in-a-string/description
 转化时间需要的最少操作数,0,"greedy, string",https://leetcode.cn/problems/minimum-number-of-operations-to-convert-time/description
 子字符串的最优划分,1,"greedy, hash-table, string",https://leetcode.cn/problems/optimal-partition-of-string/description
 使用机器人打印字典序最小的字符串,1,"greedy, hash-table, stack, string",https://leetcode.cn/problems/using-a-robot-to-print-the-lexicographically-smallest-string/description
 美丽整数的最小增量,1,"greedy, math",https://leetcode.cn/problems/minimum-addition-to-make-integer-beautiful/description
 追加字符以获得子序列,1,"greedy, string, two-pointers",https://leetcode.cn/problems/append-characters-to-string-to-make-subsequence/description
 替换一个数字后的最大差值,0,"greedy, math",https://leetcode.cn/problems/maximum-difference-by-remapping-a-digit/description
 最小和分割,0,"greedy, math, sorting",https://leetcode.cn/problems/split-with-minimum-sum/description
 将钱分给最多的儿童,0,"greedy, math",https://leetcode.cn/problems/distribute-money-to-maximum-children/description
 K 件物品的最大和,0,"greedy, math",https://leetcode.cn/problems/k-items-with-the-maximum-sum/description
 字典序最小的美丽字符串,2,"greedy, string",https://leetcode.cn/problems/lexicographically-smallest-beautiful-string/description
 字典序最小回文串,0,"greedy, string, two-pointers",https://leetcode.cn/problems/lexicographically-smallest-palindrome/description
 执行子串操作后的字典序最小字符串,1,"greedy, string",https://leetcode.cn/problems/lexicographically-smallest-string-after-substring-operation/description
 k-avoiding 数组的最小总和,1,"greedy, math",https://leetcode.cn/problems/determine-the-minimum-sum-of-a-k-avoiding-array/description
 找出美丽数组的最小和,1,"greedy, math",https://leetcode.cn/problems/find-the-minimum-possible-sum-of-a-beautiful-array/description
 给定数字乘积的最小数字,1,"greedy, math",https://leetcode.cn/problems/smallest-number-with-given-digit-product/description
 最大二进制奇数,0,"greedy, math, string",https://leetcode.cn/problems/maximum-odd-binary-number/description
 区分黑球与白球,1,"greedy, string, two-pointers",https://leetcode.cn/problems/separate-black-and-white-balls/description
 输入单词需要的最少按键次数 I,0,"greedy, math, string",https://leetcode.cn/problems/minimum-number-of-pushes-to-type-word-i/description
 满足距离约束且字典序最小的字符串,1,"greedy, string",https://leetcode.cn/problems/lexicographically-smallest-string-after-operations-with-constraint/description
 最大数量的可修复坑洼,1,"greedy, sorting, string",https://leetcode.cn/problems/maximum-number-of-potholes-that-can-be-fixed/description
 使得按位与结果为 0 的最大数字,1,"greedy, sorting, string",https://leetcode.cn/problems/maximum-number-that-makes-result-of-bitwise-and-zero/description
 删除星号以后字典序最小的字符串,1,"greedy, hash-table, heap-priority-queue, stack, string",https://leetcode.cn/problems/lexicographically-minimum-string-after-removing-stars/description
 交换后字典序最小的字符串,0,"greedy, string",https://leetcode.cn/problems/lexicographically-smallest-string-after-a-swap/description
LCR  验证回文串 II,0,"greedy, string, two-pointers",https://leetcode.cn/problems/RQku0D/description
LCR  破解闯关密码,1,"greedy, sorting, string",https://leetcode.cn/problems/ba-shu-zu-pai-cheng-zui-xiao-de-shu-lcof/description
 最短回文串,2,"hash-function, rolling-hash, string-matching, string",https://leetcode.cn/problems/shortest-palindrome/description
 不同的循环子字符串,2,"hash-function, rolling-hash, string, trie",https://leetcode.cn/problems/distinct-echo-substrings/description
 最长快乐前缀,2,"hash-function, rolling-hash, string-matching, string",https://leetcode.cn/problems/longest-happy-prefix/description
 只有一个不同字符的字符串,1,"hash-function, hash-table, rolling-hash, string",https://leetcode.cn/problems/strings-differ-by-one-character/description
 字符串的不同子字符串个数,1,"hash-function, rolling-hash, string, suffix-array, trie",https://leetcode.cn/problems/number-of-distinct-substrings-in-a-string/description
 两个回文子字符串长度的最大乘积,2,"hash-function, rolling-hash, string",https://leetcode.cn/problems/maximum-product-of-the-length-of-two-palindromic-substrings/description
 查找给定哈希值的子串,2,"hash-function, rolling-hash, sliding-window, string",https://leetcode.cn/problems/find-substring-with-given-hash-value/description
 将单词恢复初始状态所需的最短时间 I,1,"hash-function, rolling-hash, string-matching, string",https://leetcode.cn/problems/minimum-time-to-revert-word-to-initial-state-i/description
 将单词恢复初始状态所需的最短时间 II,2,"hash-function, rolling-hash, string-matching, string",https://leetcode.cn/problems/minimum-time-to-revert-word-to-initial-state-ii/description
 无重复字符的最长子串,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/longest-substring-without-repeating-characters/description
 整数转罗马数字,1,"hash-table, math, string",https://leetcode.cn/problems/integer-to-roman/description
 罗马数字转整数,0,"hash-table, math, string",https://leetcode.cn/problems/roman-to-integer/description
 串联所有单词的子串,2,"hash-table, sliding-window, string",https://leetcode.cn/problems/substring-with-concatenation-of-all-words/description
 最小覆盖子串,2,"hash-table, sliding-window, string",https://leetcode.cn/problems/minimum-window-substring/description
 随机链表的复制,1,"hash-table, linked-list",https://leetcode.cn/problems/copy-list-with-random-pointer/description
 环形链表,0,"hash-table, linked-list, two-pointers",https://leetcode.cn/problems/linked-list-cycle/description
 环形链表 II,1,"hash-table, linked-list, two-pointers",https://leetcode.cn/problems/linked-list-cycle-ii/description
 至多包含两个不同字符的最长子串,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/longest-substring-with-at-most-two-distinct-characters/description
 相交链表,0,"hash-table, linked-list, two-pointers",https://leetcode.cn/problems/intersection-of-two-linked-lists/description
 分数到小数,1,"hash-table, math, string",https://leetcode.cn/problems/fraction-to-recurring-decimal/description
